"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.taskAnswers","Approve","Reject"
"3J06WJ78IUDNYQ5ZLF4P0YFL6JCVVS","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3F0BG9B9MXG5EEX2YUTUQ3YYMDOY7G","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:09 PST 2021","Thu Mar 11 12:23:50 PST 2021","Sun Mar 14 13:23:50 PDT 2021","","","","101","100% (11/11)","100% (11/11)","100% (11/11)","Thank you so much for providing us such a nice course to acquire the understanding the job market  of United State especially for a immigrate or new comer. I hope after doing this course , my confident has reformed to reduce gap between job market and my  KSA (knowledge, skill, and ability)","[{""category"":{""labels"":[""Content""]}}]"
"3J06WJ78IUDNYQ5ZLF4P0YFL6JCVVS","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3TGOYF9915FQVGPT11PGXA65Y0BUUH","A26Z3YPJ8RYJQJ","Submitted","Thu Mar 11 12:22:13 PST 2021","Thu Mar 11 12:22:27 PST 2021","Sun Mar 14 13:22:27 PDT 2021","","","","14","100% (1/1)","100% (1/1)","100% (1/1)","Thank you so much for providing us such a nice course to acquire the understanding the job market  of United State especially for a immigrate or new comer. I hope after doing this course , my confident has reformed to reduce gap between job market and my  KSA (knowledge, skill, and ability)","[{""category"":{""labels"":[""Content"",""Usefulness""]}}]"
"3GV1I4SEPGIZNVE463UB1X1KYSK6LU","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3ERET4BTVU2E8SWE9CQNVRATJO3K9J","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:22:14 PST 2021","Thu Mar 11 12:46:59 PST 2021","Sun Mar 14 13:46:59 PDT 2021","","","","1485","100% (2/2)","100% (2/2)","100% (2/2)","Excellent beginners course in Mandarin.  The teacher introduces new words using pinyin in each 3-4 minute lesson and the content is reviewed in a quiz.  The content is limited to reading and pronouncing pinyin words, which is perfectly acceptable to me since I'm supplementing this course with other in person classes.  I love the 4 minute classes 4 times per week, since I never felt like I'm so far behind the deadlines that I can't catch up.","[{""category"":{""labels"":[""Difficulty"",""Content""]}}]"
"3GV1I4SEPGIZNVE463UB1X1KYSK6LU","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3QAPZX2QNC61VI4BKA1Q2KN6ZKO204","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:07 PST 2021","Thu Mar 11 12:25:34 PST 2021","Sun Mar 14 13:25:34 PDT 2021","","","","207","0% (0/0)","0% (0/0)","0% (0/0)","Excellent beginners course in Mandarin.  The teacher introduces new words using pinyin in each 3-4 minute lesson and the content is reviewed in a quiz.  The content is limited to reading and pronouncing pinyin words, which is perfectly acceptable to me since I'm supplementing this course with other in person classes.  I love the 4 minute classes 4 times per week, since I never felt like I'm so far behind the deadlines that I can't catch up.","[{""category"":{""labels"":[""Workload""]}}]"
"3GV1I4SEPGIZNVE463UB1X1KYSK6LU","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3WEV0KO0OULOZ1M3Q14R89KTR3VSDP","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:11 PST 2021","Thu Mar 11 12:24:09 PST 2021","Sun Mar 14 13:24:09 PDT 2021","","","","118","100% (11/11)","100% (11/11)","100% (11/11)","Excellent beginners course in Mandarin.  The teacher introduces new words using pinyin in each 3-4 minute lesson and the content is reviewed in a quiz.  The content is limited to reading and pronouncing pinyin words, which is perfectly acceptable to me since I'm supplementing this course with other in person classes.  I love the 4 minute classes 4 times per week, since I never felt like I'm so far behind the deadlines that I can't catch up.","[{""category"":{""labels"":[""Course delivery""]}}]"
"3D4BBDG70OP7N8XGAO3ERBZDUS4C3E","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","392CY0QWG9KM5R0ESE9K13K05S14IX","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:10 PST 2021","Thu Mar 11 12:26:42 PST 2021","Sun Mar 14 13:26:42 PDT 2021","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","It was definitely a bad idea to take up this course as my first MooC I took seriously. Professor  J. ’s course was too well-structured, consistent and practical, and have raised my MooC expectations level so high, that now, being absolutely hungry with massive online education, I face certain difficulties in finding a course to keep to the same level. But I go on believing that it's possible. As for the practical application of the knowledge obtained - it’s too early to make conclusions, but having tried some techniques in reality, I find them very helpful. What’s also great: now, getting a bit deeper in some of the issues raised by the course, say, negotiator’s decision making psychology, I find out that what I see in 10 different sources, had already been covered by this only course. And the final practical task was a bit of mind-blowing for me. In a good sense. Thank you very much for the experience!","[{""category"":{""labels"":[""Usefulness"",""Workload"",""Content""]}}]"
"3D4BBDG70OP7N8XGAO3ERBZDUS4C3E","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3MYYFCXHJB0890UJ2Q9HGR7KQF94G5","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 12:22:05 PST 2021","Thu Mar 11 12:42:34 PST 2021","Sun Mar 14 13:42:34 PDT 2021","","","","1229","100% (8/8)","100% (8/8)","100% (8/8)","It was definitely a bad idea to take up this course as my first MooC I took seriously. Professor  J. ’s course was too well-structured, consistent and practical, and have raised my MooC expectations level so high, that now, being absolutely hungry with massive online education, I face certain difficulties in finding a course to keep to the same level. But I go on believing that it's possible. As for the practical application of the knowledge obtained - it’s too early to make conclusions, but having tried some techniques in reality, I find them very helpful. What’s also great: now, getting a bit deeper in some of the issues raised by the course, say, negotiator’s decision making psychology, I find out that what I see in 10 different sources, had already been covered by this only course. And the final practical task was a bit of mind-blowing for me. In a good sense. Thank you very much for the experience!","[{""category"":{""labels"":[""Difficulty""]}}]"
"3D4BBDG70OP7N8XGAO3ERBZDUS4C3E","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3Z7VU45IP6AR8IS550E430GNPLT1ZE","A24JKHC4HTY6CD","Submitted","Thu Mar 11 12:22:04 PST 2021","Thu Mar 11 12:43:31 PST 2021","Sun Mar 14 13:43:31 PDT 2021","","","","1287","100% (2/2)","100% (2/2)","100% (2/2)","It was definitely a bad idea to take up this course as my first MooC I took seriously. Professor  J. ’s course was too well-structured, consistent and practical, and have raised my MooC expectations level so high, that now, being absolutely hungry with massive online education, I face certain difficulties in finding a course to keep to the same level. But I go on believing that it's possible. As for the practical application of the knowledge obtained - it’s too early to make conclusions, but having tried some techniques in reality, I find them very helpful. What’s also great: now, getting a bit deeper in some of the issues raised by the course, say, negotiator’s decision making psychology, I find out that what I see in 10 different sources, had already been covered by this only course. And the final practical task was a bit of mind-blowing for me. In a good sense. Thank you very much for the experience!","[{""category"":{""labels"":[""Workload""]}}]"
"3ZURAPD29FGIGH3BEMFWBO5JTLI1FM","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3NPFYT4IZKXZ72ITM1BMD24IJBJXGK","A2G44A4ZPWRPXU","Submitted","Thu Mar 11 13:12:15 PST 2021","Thu Mar 11 13:29:08 PST 2021","Sun Mar 14 14:29:08 PDT 2021","","","","1013","100% (8/8)","100% (8/8)","100% (8/8)","The course seems to follow its own advice for using multisensory learning, for the most part. I was able to review quite a lot of the information because of its frequency throughout the course. Some quiz questions seem a little vague or semantic. I would like to be able to review the quizzes and add them to this feedback.","[{""category"":{""labels"":[""Difficulty""]}}]"
"3ZURAPD29FGIGH3BEMFWBO5JTLI1FM","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3VBEN272MSSRBLWUSR5ZEUNQ4VBSGZ","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:10 PST 2021","Thu Mar 11 12:23:58 PST 2021","Sun Mar 14 13:23:58 PDT 2021","","","","108","100% (11/11)","100% (11/11)","100% (11/11)","The course seems to follow its own advice for using multisensory learning, for the most part. I was able to review quite a lot of the information because of its frequency throughout the course. Some quiz questions seem a little vague or semantic. I would like to be able to review the quizzes and add them to this feedback.","[{""category"":{""labels"":[""Course delivery""]}}]"
"3ZURAPD29FGIGH3BEMFWBO5JTLI1FM","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3ZDAD0O1T963C74Z61ATCLJ794LXTL","AHXHM1PQTRWIQ","Submitted","Thu Mar 11 12:27:19 PST 2021","Thu Mar 11 12:28:41 PST 2021","Sun Mar 14 13:28:41 PDT 2021","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","The course seems to follow its own advice for using multisensory learning, for the most part. I was able to review quite a lot of the information because of its frequency throughout the course. Some quiz questions seem a little vague or semantic. I would like to be able to review the quizzes and add them to this feedback.","[{""category"":{""labels"":[""Content"",""Course delivery""]}}]"
"32W3UF2E0VES54GKA28X1GRJ8S0C4Z","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","30H4UDGLTABUQ3COBDZ0WU2CDXGPMO","A280UKMMBLRURU","Submitted","Thu Mar 11 12:22:14 PST 2021","Thu Mar 11 12:22:48 PST 2021","Sun Mar 14 13:22:48 PDT 2021","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","Très intéressant. Bien les différents formats vidéos, lecture. J'ai apprécié avoir des spécialistes de chaque domaine. J'ai apprécié avoir la vidéo, le texte écrit et les vidéo complémentaires. Ma préférence va au vidéo de moins de 7 min.","[{""category"":{""labels"":[""Course delivery"",""Difficulty"",""Workload""]}}]"
"32W3UF2E0VES54GKA28X1GRJ8S0C4Z","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3OS46CRSLNS56KOSA91IDQU89L36VH","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:02 PST 2021","Thu Mar 11 12:22:58 PST 2021","Sun Mar 14 13:22:58 PDT 2021","","","","56","100% (11/11)","100% (11/11)","100% (11/11)","Très intéressant. Bien les différents formats vidéos, lecture. J'ai apprécié avoir des spécialistes de chaque domaine. J'ai apprécié avoir la vidéo, le texte écrit et les vidéo complémentaires. Ma préférence va au vidéo de moins de 7 min.","[{""category"":{""labels"":[""Course delivery""]}}]"
"32W3UF2E0VES54GKA28X1GRJ8S0C4Z","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3QFUFYSY9682V0YOR63ZY678P094F6","A1NRZ7O1TEJB1V","Submitted","Thu Mar 11 12:22:04 PST 2021","Thu Mar 11 12:22:53 PST 2021","Sun Mar 14 13:22:53 PDT 2021","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","Très intéressant. Bien les différents formats vidéos, lecture. J'ai apprécié avoir des spécialistes de chaque domaine. J'ai apprécié avoir la vidéo, le texte écrit et les vidéo complémentaires. Ma préférence va au vidéo de moins de 7 min.","[{""category"":{""labels"":[""Usefulness""]}}]"
"3PCPFX4U57J6XLNSZ15BCPDR1XAFQV","3VRC340QZEJNJEMKYM94T5SHAM3UAG","Select ALL relevant aspects mentioned in the text","This is a multi-select task. Please read the instruction and select **ALL** relevant aspects mentioned in the text.","text, classification, summary, intent, review","$0.05","Thu Mar 11 12:21:10 PST 2021","3","BatchId:4364047;OriginalHitTemplateId:929448123;","10800","259200","Thu Mar 18 13:21:10 PDT 2021","","","3BF51CHDT335A87T3V4XPOT8O360HK","AO2WNSGOXAX52","Submitted","Thu Mar 11 12:22:06 PST 2021","Thu Mar 11 12:23:29 PST 2021","Sun Mar 14 13:23:29 PDT 2021","","","","83","100% (11/11)","100% (11/11)","100% (11/11)","A thorough course that provides a comprehensive overview of the theory behind why some children struggle.  The course provides clear guidelines and examples of best practice for providing intervention that will support struggling students to develop the necessary skills to be able to read.  Highly recommended.","[{""category"":{""labels"":[""Difficulty""]}}]"
